Axiom validation log 2026-03-09_0231

Science context consulted: /opt/axiom/experiment_session/findings_summary.txt
Results credited this session: 1547
Weighted live results: 89
Weighted byte pool: 285270
Denials / sentinels:
- missing_payload: 76
- missing_sanitized: 15
- outlier: 1
- retired: 1372
- stub: 9

Per-user credit totals (numeric user IDs only):
- user 1: +0.96 this session -> total 32281.44
- user 10: +159.68 this session -> total 39930.87
- user 22: +0.08 this session -> total 2526.67
- user 30: +2.91 this session -> total 21495.63
- user 34: +0.51 this session -> total 932.61
- user 50: +586.41 this session -> total 6326.71
- user 56: +2713.72 this session -> total 182009.89
- user 72: +0.05 this session -> total 630.90
- user 90: +0.67 this session -> total 76830.98
- user 94: +1.29 this session -> total 46347.19
- user 127: +15.00 this session -> total 15075.79
- user 129: +0.13 this session -> total 2.30
- user 130: +0.05 this session -> total 735.21
- user 136: +6533.13 this session -> total 41269.11

Operational notes:
- Batch result credit update completed for 1545-result snapshot; two additional uncredited results arrived during the run and were credited in a follow-up pass.
- Host/user total_credit updates were applied incrementally after the result credit write; legacy credit was preserved with additive updates only.
- Public counters refreshed: credited_count.txt=35981, total_results_count.txt=36900
- Stuck/broken tasks cleaned up: none in this step.
- Bugs found and fixed in experiment scripts: none.

Results reviewed this session:
- result 1973624 (host 372, user 50): exp_standard_map_ftle_transition_7a46d1_0 — elapsed 954.077s, nbytes 3341, credit 117.12 -> trials=5 leaves=13 uniq=13 median|x|=0.5 max|x|=1.415e+09
- result 1973627 (host 372, user 50): exp_standard_map_ftle_transition_d3f1f6_0 — elapsed 952.732s, nbytes 3362, credit 117.85 -> trials=5 leaves=13 uniq=13 median|x|=0.5 max|x|=1.5e+09
- result 1974043 (host 372, user 50): exp_goldbach_partition_growth_6927d3_0 — elapsed 843.634s, nbytes 2861, credit 0.01 -> retired experiment
- result 1974072 (host 372, user 50): exp_fpp_fluctuation_exponent_8aafa7_0 — elapsed 843.761s, nbytes 5094, credit 0.01 -> retired experiment
- result 1974073 (host 372, user 50): exp_bootstrap_threshold_correlation_76a916_0 — elapsed 844.367s, nbytes 2286, credit 0.01 -> retired experiment
- result 1974080 (host 372, user 50): exp_goldbach_partition_growth_7f3060_0 — elapsed 843.131s, nbytes 2866, credit 0.01 -> retired experiment
- result 1974081 (host 372, user 50): exp_fpp_fluctuation_exponent_4082f5_0 — elapsed 844.043s, nbytes 5105, credit 0.01 -> retired experiment
- result 1974083 (host 372, user 50): exp_contact_process_multiplex_activity_crossover_e4e892_0 — elapsed 855.255s, nbytes 3244, credit 113.72 -> trials=6 leaves=122 uniq=73 median|x|=0.1525 max|x|=2.048e+08
- result 1974086 (host 372, user 50): exp_fpp_fluctuation_exponent_e1778d_0 — elapsed 845.037s, nbytes 5105, credit 0.01 -> retired experiment
- result 1974108 (host 372, user 50): exp_standard_map_ftle_transition_0b7052_0 — elapsed 958.566s, nbytes 3364, credit 117.92 -> trials=5 leaves=13 uniq=13 median|x|=0.5558 max|x|=1.031e+09
- result 1974184 (host 372, user 50): exp_fpp_fluctuation_exponent_17830d_0 — elapsed 843.809s, nbytes 5104, credit 0.01 -> retired experiment
- result 1974186 (host 372, user 50): exp_fpp_fluctuation_exponent_47e7cc_0 — elapsed 843.841s, nbytes 5096, credit 0.01 -> retired experiment
- result 1974188 (host 372, user 50): exp_fpp_fluctuation_exponent_e4fe8a_0 — elapsed 843.321s, nbytes 5100, credit 0.01 -> retired experiment
- result 1975057 (host 367, user 136): exp_goldbach_partition_growth_13f899_0 — elapsed 843.531s, nbytes 2877, credit 0.01 -> retired experiment
- result 1975059 (host 367, user 136): exp_fpp_fluctuation_exponent_c5ab4d_0 — elapsed 842.978s, nbytes 5097, credit 0.01 -> retired experiment
- result 1975061 (host 367, user 136): exp_goldbach_partition_growth_6c88af_0 — elapsed 842.196s, nbytes 2875, credit 0.01 -> retired experiment
- result 1975067 (host 367, user 136): exp_standard_map_ftle_transition_b9c1bf_0 — elapsed 865.250s, nbytes 6221, credit 218.07 -> trials=11 leaves=13 uniq=13 median|x|=0.5 max|x|=1.561e+09
- result 1975072 (host 367, user 136): exp_goldbach_partition_growth_83f0be_0 — elapsed 850.433s, nbytes 2872, credit 0.01 -> retired experiment
- result 1975073 (host 367, user 136): exp_fpp_fluctuation_exponent_8b4dda_0 — elapsed 842.262s, nbytes 5104, credit 0.01 -> retired experiment
